34KYo7VdVr5CJ7m4hYhH9RpwqXhbsTrw4T 5000   39067472    0.02817
3HuUiXmKN3beQSoM97kWjK1fesWWJvKvaZ 5000   39067464    0.02817
3PWNGS2357TnjRX7FpewqR3e3qsWwpFrJH 5000   39067457    0.02817
1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS 5000   39067449    0.02817
19t7WpE7jM3APXAEw8yxhw33Gf1sGn171X 5000   39067435    0.02817
3Hz6xmutqeThwJ5qmy4CxPxXmBBnMKNXii 5000   39067428    0.02817
35pBtRFagxYHpY8UcSF9UX7pPi6tuvmRzS 5000   39067428    0.02817
3CvhTRqJvu8Curj7Moi7yMcJPuAjxh2iLW 5000   39067428    0.02817
33mZo9fhcTEfgvPag3KpwxeoVjUGBtJeak 5000   39067428    0.02817
3JoAJfxuEt56K8B4nuRaWLBrQevWxKDcXp 5000   39067428    0.02817
3965B5XHJPsS2kzjzJNfDYKtinjaCDWpwg 5000   39067428    0.02817
16Jka2DrvEGGJ6ks2kXRpxmQZLQmAFRoGk 5000   39067427    0.02817
1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9 5000   39067423    0.02817
14RKFqH45xYPMpW4KQ28RB6XtrZ8XpEM5i 5000   39067423    0.02817
17na83aXEao3jfXJXEN4uuvchgAjg1Mw1S 5000   39067423    0.02817
19z6WynrjHeD5MMv6919BuQRwybuen1sRv 5000   39067423    0.02817
15n6boxiQj45oHcmDjtNMjh35sFWZX4PBt 5000   39067423    0.02817
1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR 5000   39067423    0.02817
1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY 5000   39067423    0.02817
3MmxtmCohBtkw6wXuabvfDKuEFWHQERPg5 5000   39067413    0.02817
3EortxHXCxn1pUgYFV4e63QubD5MiTDpM5 5000   39067413    0.02817
34dyZLsh4pzM5rQMAzwvdSR5HJVh6DtY65 5000   39067413    0.02817
35d3882QiQw4izunfMaorKzj55XRdssuKQ 5000   39067412    0.02817
3Nw1zWoMowebzf6C3Sm5XG5BeCmsy3h1W4 5000   39067412    0.02817
3DDJwCeJhB2S646vBrRwgG3tyvuGkMuuLf 5000   39067412    0.02817
3MK37Mm3YXfbGQaA6ammW5ze7bWnHhssTm 5000   39067412    0.02817
36vgFfThwFgAn5wVEHxqoimUkg6wcWJ3R6 5000   39067412    0.02817
359gzyFdBo1gsfRMdbuMGuZu9CWphrpcMv 5000   39067412    0.02817
3H1EPnFTZcsTFAwgJRomB8Hbj9qeMjCsAu 5000   39067412    0.02817
33bgo9CwbmUEubCdHtUS26HPKAvVQTXBJh 5000   39067412    0.02817
33bJ1o2iXkiKGvEqgybyQXHSioLgf1NE5V 5000   39067412    0.02817
3MPMk9naKgh2wgMJU2s2t1yeM8aNRkuPJN 5000   39067412    0.02817
3CHdSv2kiYZoLouvz6sKPhfJym5z247HFr 5000   39067412    0.02817
12ytiN9oWQTRGb6JjZiaoWMAvF9nPWdGX1 5000   39067412    0.02817
175TYCQUaXaikwsc49wmHDhmAHfCvgAZ6D 5000   39067412    0.02817
3CFAqBSc28siHWimLS98Nsfff7cXaKR8pP 5000   39067411    0.02817
3LszrP4odB5g1RJUewAoPvnDQUBWUC5c1d 5000   39067410    0.02817
3BYTpCTWuHCBnJDUVsercfgzW5fivfEpFq 5000   39067410    0.02817
1LLR5c2CamQqiMkpH8UkcWWyV3sLuRmi4B 5000   39067410    0.02817
32ou22p2hppfVrCEBcVn2gX3M8fyC12WzU 5000   39067408    0.02817
38pn8HzsaZpPzxG5e9Ej7tw1NSoKxpWMKd 5000   39067408    0.02817
